int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: false, acc: 0.71875, coh: 0.76666665, t: x: 2 y: 15 a: 0.7853982, sel_t: x: 3 y: 15 a: 0.7853982, t_dx: 1, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: 15 a: 1.1780972, sel_t: x: 2 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: 15 a: 1.5707964, sel_t: x: 2 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: 15 a: 1.9634955, sel_t: x: 2 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: false, acc: 0.71875, coh: 0.76666665, t: x: 2 y: 15 a: 2.3561945, sel_t: x: 3 y: 15 a: 2.3561945, t_dx: 1, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: 15 a: 2.7488937, sel_t: x: 2 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 0, sel_t: x: 2 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 0.3926991, sel_t: x: 2 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: false, acc: 0.71875, coh: 0.76666665, t: x: 2 y: -15 a: 0.7853982, sel_t: x: 3 y: -15 a: 0.7853982, t_dx: 1, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 1.1780972, sel_t: x: 2 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 1.5707964, sel_t: x: 2 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 1.9634955, sel_t: x: 2 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: false, acc: 0.71875, coh: 0.76666665, t: x: 2 y: -15 a: 2.3561945, sel_t: x: 3 y: -15 a: 2.3561945, t_dx: 1, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 2 y: -15 a: 2.7488937, sel_t: x: 2 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 0, sel_t: x: -2 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 0.3926991, sel_t: x: -2 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: -2 y: 15 a: 0.7853982, sel_t: x: -2 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 1.1780972, sel_t: x: -2 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 1.5707964, sel_t: x: -2 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 1.9634955, sel_t: x: -2 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: -2 y: 15 a: 2.3561945, sel_t: x: -2 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: 15 a: 2.7488937, sel_t: x: -2 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 0, sel_t: x: -2 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 0.3926991, sel_t: x: -2 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: -2 y: -15 a: 0.7853982, sel_t: x: -2 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 1.1780972, sel_t: x: -2 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 1.5707964, sel_t: x: -2 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 1.9634955, sel_t: x: -2 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: -2 y: -15 a: 2.3561945, sel_t: x: -2 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -2 y: -15 a: 2.7488937, sel_t: x: -2 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 0, sel_t: x: 3 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 0.3926991, sel_t: x: 3 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: 3 y: 15 a: 0.7853982, sel_t: x: 3 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 1.1780972, sel_t: x: 3 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 1.5707964, sel_t: x: 3 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 1.9634955, sel_t: x: 3 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: 3 y: 15 a: 2.3561945, sel_t: x: 3 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: 15 a: 2.7488937, sel_t: x: 3 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 0, sel_t: x: 3 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 0.3926991, sel_t: x: 3 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: 3 y: -15 a: 0.7853982, sel_t: x: 3 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 1.1780972, sel_t: x: 3 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 1.5707964, sel_t: x: 3 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 1.9634955, sel_t: x: 3 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.7741935, t: x: 3 y: -15 a: 2.3561945, sel_t: x: 3 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 3 y: -15 a: 2.7488937, sel_t: x: 3 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 0, sel_t: x: -3 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 0.3926991, sel_t: x: -3 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: -3 y: 15 a: 0.7853982, sel_t: x: -3 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 1.1780972, sel_t: x: -3 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 1.5707964, sel_t: x: -3 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 1.9634955, sel_t: x: -3 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: -3 y: 15 a: 2.3561945, sel_t: x: -3 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: 15 a: 2.7488937, sel_t: x: -3 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 0, sel_t: x: -3 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 0.3926991, sel_t: x: -3 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: -3 y: -15 a: 0.7853982, sel_t: x: -3 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 1.1780972, sel_t: x: -3 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 1.5707964, sel_t: x: -3 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 1.9634955, sel_t: x: -3 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: -3 y: -15 a: 2.3561945, sel_t: x: -3 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -3 y: -15 a: 2.7488937, sel_t: x: -3 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 0, sel_t: x: 4 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 0.3926991, sel_t: x: 4 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: 4 y: 15 a: 0.7853982, sel_t: x: 4 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 1.1780972, sel_t: x: 4 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 1.5707964, sel_t: x: 4 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 1.9634955, sel_t: x: 4 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: 4 y: 15 a: 2.3561945, sel_t: x: 4 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: 15 a: 2.7488937, sel_t: x: 4 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 0, sel_t: x: 4 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 0.3926991, sel_t: x: 4 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: 4 y: -15 a: 0.7853982, sel_t: x: 4 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 1.1780972, sel_t: x: 4 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 1.5707964, sel_t: x: 4 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 1.9634955, sel_t: x: 4 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.75, coh: 0.82758623, t: x: 4 y: -15 a: 2.3561945, sel_t: x: 4 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 4 y: -15 a: 2.7488937, sel_t: x: 4 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 0, sel_t: x: -4 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 0.3926991, sel_t: x: -4 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.8518519, t: x: -4 y: 15 a: 0.7853982, sel_t: x: -4 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 1.1780972, sel_t: x: -4 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 1.5707964, sel_t: x: -4 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 1.9634955, sel_t: x: -4 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.8518519, t: x: -4 y: 15 a: 2.3561945, sel_t: x: -4 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: 15 a: 2.7488937, sel_t: x: -4 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 0, sel_t: x: -4 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 0.3926991, sel_t: x: -4 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.8518519, t: x: -4 y: -15 a: 0.7853982, sel_t: x: -4 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 1.1780972, sel_t: x: -4 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 1.5707964, sel_t: x: -4 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 1.9634955, sel_t: x: -4 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.8518519, t: x: -4 y: -15 a: 2.3561945, sel_t: x: -4 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -4 y: -15 a: 2.7488937, sel_t: x: -4 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 0, sel_t: x: 5 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 0.3926991, sel_t: x: 5 y: 15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.76666665, t: x: 5 y: 15 a: 0.7853982, sel_t: x: 5 y: 15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 1.1780972, sel_t: x: 5 y: 15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 1.5707964, sel_t: x: 5 y: 15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 1.9634955, sel_t: x: 5 y: 15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.76666665, t: x: 5 y: 15 a: 2.3561945, sel_t: x: 5 y: 15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: 15 a: 2.7488937, sel_t: x: 5 y: 15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 0, sel_t: x: 5 y: -15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 0.3926991, sel_t: x: 5 y: -15 a: 0.3926991, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.76666665, t: x: 5 y: -15 a: 0.7853982, sel_t: x: 5 y: -15 a: 0.7853982, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 1.1780972, sel_t: x: 5 y: -15 a: 1.1780972, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 1.5707964, sel_t: x: 5 y: -15 a: 1.5707964, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 1.9634955, sel_t: x: 5 y: -15 a: 1.9634955, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 0.71875, coh: 0.76666665, t: x: 5 y: -15 a: 2.3561945, sel_t: x: 5 y: -15 a: 2.3561945, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: 5 y: -15 a: 2.7488937, sel_t: x: 5 y: -15 a: 2.7488937, t_dx: 0, t_dy: 0, t_da: 0.
int: horizontal_slit.png, sel_int: horizontal_slit.png, int_match: true, t_match: true, acc: 1, coh: 0.82051283, t: x: -5 y: 15 a: 0, sel_t: x: -5 y: 15 a: 0, t_dx: 0, t_dy: 0, t_da: 0.
